[name_128_129]
ConfigVer=20260320_898554498
IC2603=中证500 2603
IC2604=中证500 2604
IC2606=中证500 2606
IC2609=中证500 2609
IC9999=中证500 主连
ICLX0=中证500 当月
ICLX1=中证500 下月
ICLX2=中证500 下季
ICLX3=中证500 隔季
IF2603=沪深300 2603
IF2604=沪深300 2604
IF2606=沪深300 2606
IF2609=沪深300 2609
IF9999=沪深300 主连
IFLX0=沪深300 当月
IFLX1=沪深300 下月
IFLX2=沪深300 下季
IFLX3=沪深300 隔季
IH2603=上证50 2603
IH2604=上证50 2604
IH2606=上证50 2606
IH2609=上证50 2609
IH9999=上证50 主连
IHLX0=上证50 当月
IHLX1=上证50 下月
IHLX2=上证50 下季
IHLX3=上证50 隔季
IM2603=中证1000 2603
IM2604=中证1000 2604
IM2606=中证1000 2606
IM2609=中证1000 2609
IM9999=中证1000 主连
IMLX0=中证1000 当月
IMLX1=中证1000 下月
IMLX2=中证1000 下季
IMLX3=中证1000 隔季
T2606=十年国债2606
T2609=十年国债2609
T2612=十年国债2612
T9999=十年国债主连
TF2606=五年国债2606
TF2609=五年国债2609
TF2612=五年国债2612
TF9999=五年国债主连
TFLX0=五年国债当季
TFLX1=五年国债下季
TFLX2=五年国债隔季
TL2606=三十年国债2606
TL2609=三十年国债2609
TL2612=三十年国债2612
TL9999=三十年国债主连
TLLX0=三十年国债当季
TLLX1=三十年国债下季
TLLX2=三十年国债隔季
TLX0=十年国债当季
TLX1=十年国债下季
TLX2=十年国债隔季
TS2606=二年国债2606
TS2609=二年国债2609
TS2612=二年国债2612
TS9999=二年国债主连
TSLX0=二年国债当季
TSLX1=二年国债下季
TSLX2=二年国债隔季
[name_128_130]
BFGBe=上证50 2603购2650|HO2603-C-2650@s
BFGBg=上证50 2603购2700|HO2603-C-2700@s
BFGBi=上证50 2603购2750|HO2603-C-2750@s
BFGBk=上证50 2603购2800|HO2603-C-2800@s
BFGBm=上证50 2603购2850|HO2603-C-2850@s
BFGBo=上证50 2603购2900|HO2603-C-2900@s
BFGBq=上证50 2603购2950|HO2603-C-2950@s
BFGBs=上证50 2603购3000|HO2603-C-3000@s
BFGBu=上证50 2603购3050|HO2603-C-3050@s
BFGBw=上证50 2603购3100|HO2603-C-3100@s
BFGBy=上证50 2603购3150|HO2603-C-3150@s
BFGCA=上证50 2603购3200|HO2603-C-3200@s
BFGCC=上证50 2603购3250|HO2603-C-3250@s
BFGCE=上证50 2603购3300|HO2603-C-3300@s
BFGCG=上证50 2603购3350|HO2603-C-3350@s
BFGCI=上证50 2603购3400|HO2603-C-3400@s
BFGCK=上证50 2603购3450|HO2603-C-3450@s
BFGCM=上证50 2603购3500|HO2603-C-3500@s
BGeBc=上证50 2604购2600|HO2604-C-2600@s
BGeBe=上证50 2604购2650|HO2604-C-2650@s
BGeBg=上证50 2604购2700|HO2604-C-2700@s
BGeBi=上证50 2604购2750|HO2604-C-2750@s
BGeBk=上证50 2604购2800|HO2604-C-2800@s
BGeBm=上证50 2604购2850|HO2604-C-2850@s
BGeBo=上证50 2604购2900|HO2604-C-2900@s
BGeBq=上证50 2604购2950|HO2604-C-2950@s
BGeBs=上证50 2604购3000|HO2604-C-3000@s
BGeBu=上证50 2604购3050|HO2604-C-3050@s
BGeBw=上证50 2604购3100|HO2604-C-3100@s
BGeBy=上证50 2604购3150|HO2604-C-3150@s
BGeCA=上证50 2604购3200|HO2604-C-3200@s
BGeCC=上证50 2604购3250|HO2604-C-3250@s
BGeCE=上证50 2604购3300|HO2604-C-3300@s
BGeCG=上证50 2604购3350|HO2604-C-3350@s
BGeCI=上证50 2604购3400|HO2604-C-3400@s
BGeCK=上证50 2604购3450|HO2604-C-3450@s
BIOBc=上证50 2605购2600|HO2605-C-2600@s
BIOBe=上证50 2605购2650|HO2605-C-2650@s
BIOBg=上证50 2605购2700|HO2605-C-2700@s
BIOBi=上证50 2605购2750|HO2605-C-2750@s
BIOBk=上证50 2605购2800|HO2605-C-2800@s
BIOBm=上证50 2605购2850|HO2605-C-2850@s
BIOBo=上证50 2605购2900|HO2605-C-2900@s
BIOBq=上证50 2605购2950|HO2605-C-2950@s
BIOBs=上证50 2605购3000|HO2605-C-3000@s
BIOBu=上证50 2605购3050|HO2605-C-3050@s
BIOBw=上证50 2605购3100|HO2605-C-3100@s
BIOBy=上证50 2605购3150|HO2605-C-3150@s
BIOCA=上证50 2605购3200|HO2605-C-3200@s
BIOCC=上证50 2605购3250|HO2605-C-3250@s
BIOCE=上证50 2605购3300|HO2605-C-3300@s
BIOCG=上证50 2605购3350|HO2605-C-3350@s
BIOCI=上证50 2605购3400|HO2605-C-3400@s
BJmB6=上证50 2606购2400|HO2606-C-2400@s
BJmB8=上证50 2606购2450|HO2606-C-2450@s
BJmB@=上证50 2606购2500|HO2606-C-2500@s
BJmBc=上证50 2606购2600|HO2606-C-2600@s
BJmBg=上证50 2606购2700|HO2606-C-2700@s
BJmBk=上证50 2606购2800|HO2606-C-2800@s
BJmBo=上证50 2606购2900|HO2606-C-2900@s
BJmBs=上证50 2606购3000|HO2606-C-3000@s
BJmBw=上证50 2606购3100|HO2606-C-3100@s
BJmCA=上证50 2606购3200|HO2606-C-3200@s
BJmCE=上证50 2606购3300|HO2606-C-3300@s
BJmCI=上证50 2606购3400|HO2606-C-3400@s
BJmCM=上证50 2606购3500|HO2606-C-3500@s
BO4Bc=上证50 2609购2600|HO2609-C-2600@s
BO4Bg=上证50 2609购2700|HO2609-C-2700@s
BO4Bk=上证50 2609购2800|HO2609-C-2800@s
BO4Bo=上证50 2609购2900|HO2609-C-2900@s
BO4Bs=上证50 2609购3000|HO2609-C-3000@s
BO4Bw=上证50 2609购3100|HO2609-C-3100@s
BO4CA=上证50 2609购3200|HO2609-C-3200@s
BO4CE=上证50 2609购3300|HO2609-C-3300@s
BO4CI=上证50 2609购3400|HO2609-C-3400@s
